Order ID,Order Date,Product,Store,Units Sold,SP ID
19366,14-Jan-19,R1008,1,3,SP1302
19367,15-Jan-19,R1008,4,15,SP1009
19368,15-Jan-19,R1008,2,10,SP1009
19369,16-Jan-19,R1002,1,20,SP1009
19370,16-Jan-19,R1002,2,12,SP1009
19371,17-Jan-19,R1010,1,12,SP3011
19372,17-Jan-19,R1010,2,20,SP3011
19373,17-Jan-19,R1010,4,20,SP3011
19374,17-Jan-19,R1009,4,35,SP1009
19375,17-Jan-19,R1009,2,15,SP1009
19376,18-Jan-19,R1001,1,25,SP0243
19377,18-Jan-19,R1013,3,9,SP0243
19378,18-Jan-19,R1013,2,20,SP0243
19379,19-Jan-19,R1002,5,12,SP3011
19380,19-Jan-19,R1002,3,35,SP3011
19381,19-Jan-19,R1010,1,15,SP1009
19382,19-Jan-19,R1010,4,25,SP1009
19383,19-Jan-19,R1010,5,16,SP1009
19384,19-Jan-19,R1010,1,8,SP1009
19385,20-Jan-19,R1001,2,8,SP1009
19386,20-Jan-19,R1002,4,15,SP1009
19387,20-Jan-19,R1002,5,20,SP1009
19388,20-Jan-19,R1002,3,30,SP1009
19389,21-Jan-19,R1007,2,36,SP0043
19390,21-Jan-19,R1007,2,13,SP0043
19391,21-Jan-19,R1007,2,80,SP0043
19392,21-Jan-19,R1007,2,35,SP0043
19393,21-Jan-19,R1001,3,50,SP0243
19394,21-Jan-19,R1001,2,2,SP0243
19395,21-Jan-19,R1001,2,15,SP0243
19396,21-Jan-19,R1001,3,35,SP0243
19397,21-Jan-19,R1013,4,6,SP0243
19398,21-Jan-19,R1013,1,4,SP0243
19399,21-Jan-19,R1013,3,1,SP0243
19400,21-Jan-19,R1010,5,20,SP1009
19401,21-Jan-19,R1010,2,30,SP1009
19402,21-Jan-19,R1010,4,12,SP1009
19403,22-Jan-19,R1013,3,2,SP0243
19404,22-Jan-19,R1013,5,6,SP0243
19405,23-Jan-19,R1006,3,18,SP1302
19406,23-Jan-19,R1006,2,35,SP1302
19407,23-Jan-19,R1006,3,20,SP1302
19408,23-Jan-19,R1006,4,3,SP1302
19409,24-Jan-19,R1012,3,15,SP1009
19410,24-Jan-19,R1012,2,40,SP1009
19411,24-Jan-19,R1012,2,10,SP1009
19412,25-Jan-19,R1003,3,10,SP2442
19413,25-Jan-19,R1003,4,60,SP2442
19414,25-Jan-19,R1003,5,25,SP2442
19415,25-Jan-19,R1011,2,6,SP0243
19416,25-Jan-19,R1011,2,25,SP0243
19417,26-Jan-19,R1002,3,5,SP0243
19418,26-Jan-19,R1002,5,21,SP0243
19419,26-Jan-19,R1002,2,20,SP0243
19420,26-Jan-19,R1002,3,15,SP0243
19421,26-Jan-19,R1019,3,8,SP0043
19422,26-Jan-19,R1006,3,20,SP1302
19423,26-Jan-19,R1006,4,21,SP1302
19424,26-Jan-19,R1006,4,60,SP1302
19425,27-Jan-19,R1002,1,45,SP3011
19426,27-Jan-19,R1002,3,40,SP3011
19427,27-Jan-19,R1002,1,36,SP3011
19428,27-Jan-19,R1002,4,15,SP0243
19429,27-Jan-19,R1002,5,20,SP0243
19430,28-Jan-19,R1018,5,30,SP0043
19431,28-Jan-19,R1018,1,20,SP0043
19432,28-Jan-19,R1002,2,40,SP1009
19433,28-Jan-19,R1002,1,100,SP1009
19434,28-Jan-19,R1006,3,50,SP0243
19435,28-Jan-19,R1006,3,60,SP0243
19436,29-Jan-19,R1003,2,15,SP1009
19437,29-Jan-19,R1003,1,40,SP1009
19438,29-Jan-19,R1003,4,20,SP1009
19439,30-Jan-19,R1012,2,3,SP0243
19440,30-Jan-19,R1012,4,10,SP0243
19441,31-Jan-19,R1003,2,21,SP1302
19442,31-Jan-19,R1003,5,20,SP1302
19443,31-Jan-19,R1003,3,4,SP1302
19444,31-Jan-19,R1002,4,21,SP2442
19445,31-Jan-19,R1002,1,15,SP2442
19446,31-Jan-19,R1002,2,2,SP2442
19447,01-Feb-19,R1003,3,20,SP0243
19448,01-Feb-19,R1003,5,15,SP0243
19449,02-Feb-19,R1003,4,20,SP0243
19450,02-Feb-19,R1003,3,30,SP0243
19451,02-Feb-19,R1015,4,30,SP3188
19452,02-Feb-19,R1015,1,35,SP3188
19453,02-Feb-19,R1015,1,15,SP3188
19454,02-Feb-19,R1015,4,18,SP3188
19455,02-Feb-19,R1014,5,30,SP0043
19456,02-Feb-19,R1014,3,9,SP0043
19457,03-Feb-19,R1004,1,20,SP2442
19458,03-Feb-19,R1004,4,15,SP2442
19459,03-Feb-19,R1003,1,10,SP1009
19460,03-Feb-19,R1003,2,15,SP1009
19461,03-Feb-19,R1003,3,15,SP1009
19462,03-Feb-19,R1003,3,20,SP1009
19463,03-Feb-19,R1003,5,24,SP2442
19464,03-Feb-19,R1003,2,20,SP2442
19465,03-Feb-19,R1003,2,2,SP2442
19466,03-Feb-19,R1003,2,15,SP2442
19467,03-Feb-19,R1003,4,15,SP2442
19468,04-Feb-19,R1003,5,20,SP3011
19469,04-Feb-19,R1003,1,25,SP2442
19470,04-Feb-19,R1003,5,30,SP2442
19471,04-Feb-19,R1003,4,30,SP2442
19472,05-Feb-19,R1008,3,12,SP3011
19473,05-Feb-19,R1008,2,6,SP3011
19474,05-Feb-19,R1008,4,10,SP3011
19475,05-Feb-19,R1008,1,5,SP3011
19476,06-Feb-19,R1009,2,21,SP0243
19477,06-Feb-19,R1009,2,6,SP0243
19478,06-Feb-19,R1009,1,18,SP0243
19479,06-Feb-19,R1009,5,15,SP0243
19480,06-Feb-19,R1009,4,15,SP0243
19481,07-Feb-19,R1003,4,20,SP0243
19482,07-Feb-19,R1003,5,2,SP0243
19483,07-Feb-19,R1002,3,12,SP1009
19484,07-Feb-19,R1002,2,20,SP1009
19485,08-Feb-19,R1002,1,30,SP3011
19486,08-Feb-19,R1002,2,20,SP3011
19487,08-Feb-19,R1010,4,20,SP2442
19488,08-Feb-19,R1010,4,6,SP2442
19489,08-Feb-19,R1010,2,12,SP2442
19490,09-Feb-19,R1001,4,4,SP1009
19491,09-Feb-19,R1012,2,20,SP3011
19492,10-Feb-19,R1009,1,3,SP2442
19493,10-Feb-19,R1009,5,28,SP2442
19494,10-Feb-19,R1009,3,6,SP2442
19495,10-Feb-19,R1009,2,45,SP1009
19496,10-Feb-19,R1009,2,30,SP1009
19497,10-Feb-19,R1009,2,24,SP1009
19498,10-Feb-19,R1009,3,50,SP1009
19499,10-Feb-19,R1009,3,10,SP1009
19500,10-Feb-19,R1009,4,45,SP1009
19501,10-Feb-19,R1006,5,15,SP2442
19502,10-Feb-19,R1006,3,12,SP2442
19503,10-Feb-19,R1006,1,30,SP2442
19504,11-Feb-19,R1003,2,20,SP0043
19505,11-Feb-19,R1003,3,24,SP0043
19506,11-Feb-19,R1003,4,40,SP0043
19507,11-Feb-19,R1001,4,20,SP2442
19508,11-Feb-19,R1001,4,60,SP2442
19509,11-Feb-19,R1002,1,70,SP0243
19510,11-Feb-19,R1002,5,60,SP0243
19511,11-Feb-19,R1002,3,70,SP0243
19512,11-Feb-19,R1002,2,55,SP0243
19513,12-Feb-19,R1015,3,40,SP2442
19514,12-Feb-19,R1015,5,40,SP2442
19515,12-Feb-19,R1015,2,15,SP2442
19516,12-Feb-19,R1015,1,30,SP2442
19517,13-Feb-19,R1003,4,20,SP0243
19518,13-Feb-19,R1003,3,15,SP0243
19519,14-Feb-19,R1009,5,21,SP1009
19520,15-Feb-19,R1015,2,49,SP0043
19521,15-Feb-19,R1015,4,3,SP0043
19522,15-Feb-19,R1009,2,10,SP1302
19523,16-Feb-19,R1001,2,20,SP1009
19524,16-Feb-19,R1001,4,30,SP1009
19525,16-Feb-19,R1001,3,30,SP1009
19526,16-Feb-19,R1002,4,20,SP1009
19527,16-Feb-19,R1002,3,10,SP1009
19528,16-Feb-19,R1012,2,20,SP1009
19529,16-Feb-19,R1012,3,30,SP1009
19530,16-Feb-19,R1016,4,24,SP3011
19531,16-Feb-19,R1016,4,12,SP3011
19532,16-Feb-19,R1016,4,15,SP3011
19533,17-Feb-19,R1004,5,12,SP0243
19534,17-Feb-19,R1004,1,28,SP0243
19535,17-Feb-19,R1004,4,40,SP0243
19536,17-Feb-19,R1009,1,1,SP3011
19537,17-Feb-19,R1009,2,20,SP3011
19538,17-Feb-19,R1009,3,10,SP3011
19539,18-Feb-19,R1007,5,45,SP0043
19540,18-Feb-19,R1007,4,14,SP0043
19541,18-Feb-19,R1013,4,30,SP0043
19542,18-Feb-19,R1013,3,40,SP0043
19543,18-Feb-19,R1013,2,15,SP0043
19544,18-Feb-19,R1005,2,36,SP0043
19545,18-Feb-19,R1005,4,10,SP0043
19546,19-Feb-19,R1008,3,30,SP3011
19547,19-Feb-19,R1008,1,10,SP3011
19548,19-Feb-19,R1008,4,2,SP3011
19549,20-Feb-19,R1009,4,30,SP1009
19550,20-Feb-19,R1009,2,25,SP1009
19551,20-Feb-19,R1009,3,25,SP1009
19552,21-Feb-19,R1018,5,30,SP1009
19553,21-Feb-19,R1002,2,8,SP3011
19554,21-Feb-19,R1002,3,15,SP3011
19555,21-Feb-19,R1002,5,4,SP3011
19556,22-Feb-19,R1002,2,25,SP0243
19557,22-Feb-19,R1002,3,25,SP0243
19558,22-Feb-19,R1002,2,60,SP0243
19559,22-Feb-19,R1002,4,50,SP0243
19560,22-Feb-19,R1002,4,32,SP0243
19561,23-Feb-19,R1001,1,10,SP3011
19562,23-Feb-19,R1001,4,12,SP3011
19563,23-Feb-19,R1001,2,10,SP3011
19564,23-Feb-19,R1013,5,10,SP3011
19565,23-Feb-19,R1013,1,10,SP3011
19566,23-Feb-19,R1013,4,5,SP3011
19567,23-Feb-19,R1010,4,12,SP3188
19568,23-Feb-19,R1010,5,15,SP3188
19569,24-Feb-19,R1011,1,3,SP1009
19570,24-Feb-19,R1011,5,6,SP1009
19571,24-Feb-19,R1011,4,6,SP1009
19572,24-Feb-19,R1014,4,5,SP0243
19573,24-Feb-19,R1009,2,10,SP1009
19574,24-Feb-19,R1009,2,3,SP1009
19575,25-Feb-19,R1002,1,10,SP2442
19576,25-Feb-19,R1002,1,30,SP2442
19577,25-Feb-19,R1002,2,30,SP2442
19578,25-Feb-19,R1008,4,5,SP0043
19579,25-Feb-19,R1008,5,1,SP0043
19580,26-Feb-19,R1015,4,2,SP1302
19581,26-Feb-19,R1015,5,20,SP1302
19582,26-Feb-19,R1015,5,30,SP1302
19583,26-Feb-19,R1015,2,20,SP1302
19584,26-Feb-19,R1015,4,3,SP1302
19585,27-Feb-19,R1001,5,7,SP3011
19586,27-Feb-19,R1001,4,6,SP3011
19587,27-Feb-19,R1009,1,10,SP1009
19588,27-Feb-19,R1009,2,5,SP1009
19589,28-Feb-19,R1008,4,2,SP1009
19590,28-Feb-19,R1008,5,21,SP1009
19591,28-Feb-19,R1008,3,7,SP1009
19592,28-Feb-19,R1008,2,30,SP3011
19593,28-Feb-19,R1008,5,8,SP3011
19594,01-Mar-19,R1001,1,12,SP1009
19595,01-Mar-19,R1002,2,10,SP1009
19596,01-Mar-19,R1002,1,4,SP1009
19597,01-Mar-19,R1002,5,24,SP1009
19598,01-Mar-19,R1002,1,20,SP1009
19599,01-Mar-19,R1009,2,100,SP0043
19600,01-Mar-19,R1009,5,30,SP0043
19601,01-Mar-19,R1009,2,120,SP0043
19602,01-Mar-19,R1009,4,30,SP0043
19603,02-Mar-19,R1002,5,12,SP1009
19604,02-Mar-19,R1009,2,20,SP3011
19605,02-Mar-19,R1009,1,50,SP3011
19606,02-Mar-19,R1009,4,40,SP3011
19607,03-Mar-19,R1008,2,30,SP1302
19608,03-Mar-19,R1008,3,4,SP1302
19609,03-Mar-19,R1008,5,30,SP1302
19610,03-Mar-19,R1009,2,25,SP3011
19611,03-Mar-19,R1009,2,30,SP3011
19612,03-Mar-19,R1009,5,40,SP3011
19613,03-Mar-19,R1009,5,12,SP1302
19614,03-Mar-19,R1009,3,28,SP1302
19615,03-Mar-19,R1009,3,30,SP1302
19616,04-Mar-19,R1001,4,9,SP1009
19617,04-Mar-19,R1002,3,40,SP1302
19618,04-Mar-19,R1002,3,20,SP1302
19619,04-Mar-19,R1002,2,30,SP1302
19620,04-Mar-19,R1014,4,30,SP0243
19621,04-Mar-19,R1014,4,14,SP0243
19622,05-Mar-19,R1009,2,70,SP3011
19623,05-Mar-19,R1009,2,10,SP3011
19624,07-Mar-19,R1003,2,4,SP0243
19625,07-Mar-19,R1003,3,15,SP0243
19626,07-Mar-19,R1003,4,20,SP0243
19627,08-Mar-19,R1007,4,30,SP1009
19628,08-Mar-19,R1007,2,15,SP1009
19629,08-Mar-19,R1015,2,10,SP3188
19630,08-Mar-19,R1015,4,50,SP3188
19631,08-Mar-19,R1015,5,6,SP3188
19632,08-Mar-19,R1009,1,20,SP2442
19633,09-Mar-19,R1018,4,14,SP0243
19634,09-Mar-19,R1018,1,60,SP0243
19635,09-Mar-19,R1018,4,18,SP0243
19636,09-Mar-19,R1010,1,35,SP3011
19637,09-Mar-19,R1014,2,20,SP1009
19638,09-Mar-19,R1014,3,6,SP1009
19639,10-Mar-19,R1003,1,30,SP3011
19640,10-Mar-19,R1003,4,20,SP3011
19641,10-Mar-19,R1008,4,8,SP0043
19642,10-Mar-19,R1008,1,14,SP0043
19643,10-Mar-19,R1008,3,30,SP0043
19644,11-Mar-19,R1011,4,30,SP2442
19645,11-Mar-19,R1002,2,48,SP1009
19646,11-Mar-19,R1002,1,30,SP1009
19647,11-Mar-19,R1002,5,40,SP1009
19648,11-Mar-19,R1002,5,24,SP1009
19649,11-Mar-19,R1002,2,40,SP1009
19650,11-Mar-19,R1002,1,20,SP0243
19651,11-Mar-19,R1014,1,10,SP1302
19652,12-Mar-19,R1008,4,20,SP0043
19653,14-Mar-19,R1002,4,50,SP1009
19654,14-Mar-19,R1002,1,25,SP1009
19655,14-Mar-19,R1002,3,90,SP1009
19656,14-Mar-19,R1009,4,6,SP1302
19657,14-Mar-19,R1009,4,15,SP1302
19658,14-Mar-19,R1009,5,30,SP1302
19659,14-Mar-19,R1009,4,60,SP1302
19660,15-Mar-19,R1011,2,4,SP0043
19661,15-Mar-19,R1011,4,20,SP0043
19662,15-Mar-19,R1011,1,10,SP0043
19663,15-Mar-19,R1002,5,4,SP0243
19664,15-Mar-19,R1002,3,5,SP0243
19665,15-Mar-19,R1002,4,4,SP0243
19666,16-Mar-19,R1009,2,30,SP3188
19667,16-Mar-19,R1009,1,80,SP3188
19668,16-Mar-19,R1009,1,40,SP3188
19669,16-Mar-19,R1009,1,21,SP3188
19670,16-Mar-19,R1009,1,70,SP3188
19671,16-Mar-19,R1009,2,18,SP1009
19672,16-Mar-19,R1009,4,20,SP1009
19673,16-Mar-19,R1006,1,9,SP1302
19674,16-Mar-19,R1006,4,30,SP1302
19675,16-Mar-19,R1006,2,30,SP1302
19676,16-Mar-19,R1006,3,7,SP1302
19677,17-Mar-19,R1007,3,15,SP0243
19678,17-Mar-19,R1007,4,8,SP0243
19679,17-Mar-19,R1007,4,65,SP0243
19680,17-Mar-19,R1007,4,8,SP0243
19681,17-Mar-19,R1007,2,12,SP0243
19682,17-Mar-19,R1002,1,9,SP3011
19683,17-Mar-19,R1002,5,6,SP3011
19684,17-Mar-19,R1002,4,40,SP3011
19685,17-Mar-19,R1002,2,4,SP3011
19686,17-Mar-19,R1002,2,12,SP3011
19687,17-Mar-19,R1002,3,12,SP1302
19688,18-Mar-19,R1013,3,16,SP0243
19689,18-Mar-19,R1013,2,24,SP0243
19690,18-Mar-19,R1013,2,50,SP0243
19691,18-Mar-19,R1009,2,40,SP1302
19692,18-Mar-19,R1009,4,12,SP1302
19693,18-Mar-19,R1009,1,5,SP1302
19694,18-Mar-19,R1009,4,60,SP1302
19695,19-Mar-19,R1010,3,50,SP1009
19696,19-Mar-19,R1010,3,25,SP1009
19697,19-Mar-19,R1010,5,35,SP1009
19698,19-Mar-19,R1010,2,30,SP1009
19699,21-Mar-19,R1002,5,6,SP0243
19700,21-Mar-19,R1002,3,15,SP0243
19701,21-Mar-19,R1015,4,20,SP2442
19702,21-Mar-19,R1015,3,35,SP2442
19703,21-Mar-19,R1015,1,42,SP2442
19704,22-Mar-19,R1003,1,24,SP2442
19705,22-Mar-19,R1003,2,6,SP2442
19706,22-Mar-19,R1003,4,35,SP2442
19707,22-Mar-19,R1016,1,9,SP0243
19708,22-Mar-19,R1016,4,40,SP0243
19709,22-Mar-19,R1016,2,10,SP0243
19710,22-Mar-19,R1010,4,35,SP2442
19711,22-Mar-19,R1010,1,35,SP2442
19712,22-Mar-19,R1010,3,5,SP2442
19713,23-Mar-19,R1009,4,12,SP0243
19714,23-Mar-19,R1009,5,20,SP0243
19715,23-Mar-19,R1009,5,8,SP0243
19716,23-Mar-19,R1009,3,10,SP0243
19717,23-Mar-19,R1006,5,4,SP3188
19718,23-Mar-19,R1006,2,20,SP3188
19719,24-Mar-19,R1001,4,15,SP3188
19720,24-Mar-19,R1014,5,21,SP0243
19721,24-Mar-19,R1014,3,40,SP0243
19722,24-Mar-19,R1014,4,28,SP0243
19723,24-Mar-19,R1009,1,20,SP1009
19724,24-Mar-19,R1009,5,24,SP1009
19725,24-Mar-19,R1009,1,8,SP1009
19726,24-Mar-19,R1006,2,50,SP1302
19727,24-Mar-19,R1006,4,25,SP1302
19728,25-Mar-19,R1003,1,40,SP3011
19729,25-Mar-19,R1003,2,28,SP3011
19730,25-Mar-19,R1003,2,10,SP3011
19731,25-Mar-19,R1017,3,16,SP1302
19732,25-Mar-19,R1017,4,10,SP1302
19733,25-Mar-19,R1017,3,40,SP1302
19734,25-Mar-19,R1009,3,4,SP2442
19735,25-Mar-19,R1009,5,5,SP2442
19736,26-Mar-19,R1011,4,40,SP2442
19737,26-Mar-19,R1011,1,10,SP2442
19738,26-Mar-19,R1011,5,10,SP2442
19739,28-Mar-19,R1012,3,5,SP3011
19740,28-Mar-19,R1012,3,5,SP3011
19741,29-Mar-19,R1001,4,8,SP1009
19742,29-Mar-19,R1001,2,10,SP1009
19743,29-Mar-19,R1015,4,30,SP1302
19744,29-Mar-19,R1015,1,3,SP1302
19745,29-Mar-19,R1009,2,42,SP2442
19746,29-Mar-19,R1009,3,12,SP2442
19747,29-Mar-19,R1009,1,120,SP2442
19748,30-Mar-19,R1015,5,6,SP0043
19749,30-Mar-19,R1015,2,25,SP0043
19750,30-Mar-19,R1015,3,7,SP0043
19751,30-Mar-19,R1015,2,48,SP0043
19752,30-Mar-19,R1009,4,18,SP3011
19753,30-Mar-19,R1009,3,110,SP3011
19754,30-Mar-19,R1009,2,24,SP3011
19755,30-Mar-19,R1009,2,30,SP3011
19756,30-Mar-19,R1009,4,18,SP2442
19757,30-Mar-19,R1009,3,50,SP2442
19758,30-Mar-19,R1009,4,27,SP2442
19759,30-Mar-19,R1009,3,30,SP2442
19760,30-Mar-19,R1009,2,12,SP2442
19761,31-Mar-19,R1001,4,30,SP1302
19762,31-Mar-19,R1001,4,21,SP1302
19763,31-Mar-19,R1016,2,18,SP0043
19764,01-Apr-19,R1020,1,10,SP0243
19765,01-Apr-19,R1020,5,5,SP0243
19766,01-Apr-19,R1020,2,7,SP0243
19767,01-Apr-19,R1002,4,40,SP0243
19768,01-Apr-19,R1002,2,24,SP0243
19769,01-Apr-19,R1002,5,20,SP0243
19770,01-Apr-19,R1002,3,28,SP0243
19771,01-Apr-19,R1002,4,25,SP0243
19772,01-Apr-19,R1002,5,32,SP3011
19773,01-Apr-19,R1002,4,15,SP3011
19774,01-Apr-19,R1002,5,25,SP3011
19775,02-Apr-19,R1009,5,15,SP0243
19776,02-Apr-19,R1009,4,20,SP0243
19777,04-Apr-19,R1002,5,40,SP3011
19778,04-Apr-19,R1002,2,20,SP3011
19779,04-Apr-19,R1002,1,20,SP3011
19780,04-Apr-19,R1002,2,36,SP3011
19781,04-Apr-19,R1009,5,3,SP1009
19782,04-Apr-19,R1009,4,40,SP1009
19783,04-Apr-19,R1009,3,12,SP1009
19784,05-Apr-19,R1003,1,21,SP1009
19785,05-Apr-19,R1003,4,8,SP1009
19786,05-Apr-19,R1017,4,70,SP1009
19787,05-Apr-19,R1017,2,28,SP1009
19788,05-Apr-19,R1017,2,10,SP1009
19789,06-Apr-19,R1018,1,9,SP0043
19790,06-Apr-19,R1018,5,8,SP0043
19791,06-Apr-19,R1001,3,20,SP3011
19792,06-Apr-19,R1001,5,40,SP3011
19793,06-Apr-19,R1001,2,12,SP3011
19794,06-Apr-19,R1002,5,50,SP2442
19795,06-Apr-19,R1009,2,42,SP1009
19796,06-Apr-19,R1009,2,45,SP1009
19797,06-Apr-19,R1009,2,50,SP1009
19798,06-Apr-19,R1009,3,3,SP1009
19799,07-Apr-19,R1017,4,16,SP1009
19800,07-Apr-19,R1017,1,5,SP1009
19801,07-Apr-19,R1002,5,40,SP0243
19802,07-Apr-19,R1002,3,24,SP0243
19803,07-Apr-19,R1002,5,40,SP0243
19804,07-Apr-19,R1002,2,56,SP0243
19805,07-Apr-19,R1009,2,15,SP1302
19806,08-Apr-19,R1003,5,6,SP0243
19807,08-Apr-19,R1003,2,12,SP0243
19808,08-Apr-19,R1003,4,4,SP0243
19809,08-Apr-19,R1002,3,15,SP0243
19810,08-Apr-19,R1002,2,4,SP0243
19811,08-Apr-19,R1002,3,50,SP0243
19812,09-Apr-19,R1009,2,35,SP0243
19813,09-Apr-19,R1009,1,70,SP0243
19814,11-Apr-19,R1012,4,10,SP1009
19815,11-Apr-19,R1012,1,10,SP1009
19816,11-Apr-19,R1012,4,20,SP1009
19817,11-Apr-19,R1014,2,25,SP0243
19818,11-Apr-19,R1014,3,5,SP0243
19819,12-Apr-19,R1003,2,15,SP0243
19820,12-Apr-19,R1003,5,12,SP0243
19821,12-Apr-19,R1003,3,6,SP0243
19822,12-Apr-19,R1003,5,15,SP0243
19823,12-Apr-19,R1002,1,70,SP1009
19824,12-Apr-19,R1002,3,80,SP1009
19825,12-Apr-19,R1002,4,9,SP1009
19826,12-Apr-19,R1006,5,40,SP1009
19827,12-Apr-19,R1006,5,30,SP1009
19828,12-Apr-19,R1006,1,50,SP1009
19829,13-Apr-19,R1001,4,10,SP2442
19830,13-Apr-19,R1001,1,15,SP2442
19831,13-Apr-19,R1001,2,3,SP2442
19832,13-Apr-19,R1009,4,36,SP1302
19833,13-Apr-19,R1009,4,20,SP1302
19834,14-Apr-19,R1003,5,10,SP0243
19835,14-Apr-19,R1003,2,6,SP0243
19836,14-Apr-19,R1003,3,4,SP0243
19837,14-Apr-19,R1003,4,50,SP0243
19838,14-Apr-19,R1001,3,20,SP1302
19839,14-Apr-19,R1005,2,30,SP0043
19840,14-Apr-19,R1005,5,40,SP0043
19841,15-Apr-19,R1003,5,15,SP1009
19842,15-Apr-19,R1003,3,20,SP1009
19843,15-Apr-19,R1003,5,30,SP1009
19844,15-Apr-19,R1002,1,15,SP0243
19845,15-Apr-19,R1002,4,25,SP0243
19846,15-Apr-19,R1010,1,20,SP3011
19847,15-Apr-19,R1010,1,16,SP3011
19848,15-Apr-19,R1010,4,25,SP3011
19849,16-Apr-19,R1009,4,24,SP0043
19850,18-Apr-19,R1009,1,2,SP2442
19851,18-Apr-19,R1009,1,20,SP2442
19852,19-Apr-19,R1007,5,20,SP3011
19853,19-Apr-19,R1007,5,77,SP3011
19854,19-Apr-19,R1007,4,10,SP3011
19855,19-Apr-19,R1007,2,13,SP3011
19856,19-Apr-19,R1001,5,15,SP2442
19857,19-Apr-19,R1001,5,18,SP2442
19858,19-Apr-19,R1001,2,4,SP1009
19859,19-Apr-19,R1001,2,12,SP1009
19860,19-Apr-19,R1015,4,40,SP3188
19861,19-Apr-19,R1015,2,20,SP3188
19862,20-Apr-19,R1001,1,3,SP1009
19863,20-Apr-19,R1001,4,18,SP1302
19864,20-Apr-19,R1001,5,6,SP1302
19865,20-Apr-19,R1016,4,20,SP1302
19866,20-Apr-19,R1016,4,10,SP1302
19867,21-Apr-19,R1007,5,50,SP0043
19868,21-Apr-19,R1007,3,12,SP0043
19869,21-Apr-19,R1009,4,14,SP0243
19870,21-Apr-19,R1009,1,35,SP0243
19871,21-Apr-19,R1009,1,5,SP0243
19872,21-Apr-19,R1009,3,40,SP0243
19873,22-Apr-19,R1017,2,50,SP1302
19874,22-Apr-19,R1017,4,35,SP1302
19875,22-Apr-19,R1017,5,20,SP1302
19876,22-Apr-19,R1008,2,4,SP1009
19877,22-Apr-19,R1008,1,12,SP1009
19878,22-Apr-19,R1014,3,15,SP0243
19879,23-Apr-19,R1014,4,25,SP2442
19880,23-Apr-19,R1014,3,25,SP2442
19881,25-Apr-19,R1018,3,50,SP2442
19882,25-Apr-19,R1014,2,28,SP3011
