Order ID,Order Date,Product,Store,Units Sold,SP ID
13184,21-Jan-19,R1003,10,6,SP3979
13185,21-Jan-19,R1014,10,4,SP3979
13186,21-Jan-19,R1005,12,1,SP3979
13187,22-Jan-19,R1010,10,2,SP3979
13188,22-Jan-19,R1006,12,6,SP3979
13189,23-Jan-19,R1006,12,18,SP1600
13190,23-Jan-19,R1005,10,35,SP1600
13191,23-Jan-19,R1001,12,20,SP1600
13192,23-Jan-19,R1005,10,3,SP1600
13193,26-Jan-19,R1020,10,5,SP3979
13194,26-Jan-19,R1002,12,21,SP3979
13195,26-Jan-19,R1012,10,20,SP3979
13196,26-Jan-19,R1006,12,15,SP3979
13197,27-Jan-19,R1006,10,45,SP1307
13198,27-Jan-19,R1019,12,40,SP1307
13199,27-Jan-19,R1003,11,36,SP1307
13200,28-Jan-19,R1020,12,40,SP1917
13201,28-Jan-19,R1001,10,100,SP1917
13202,29-Jan-19,R1007,12,15,SP1917
13203,29-Jan-19,R1019,12,40,SP1917
13204,29-Jan-19,R1014,10,20,SP1917
13205,30-Jan-19,R1011,12,3,SP3979
13206,30-Jan-19,R1006,11,10,SP3979
13207,02-Feb-19,R1015,12,30,SP1777
13208,02-Feb-19,R1005,10,9,SP1777
13209,03-Feb-19,R1006,12,10,SP1917
13210,03-Feb-19,R1006,11,15,SP1917
13211,03-Feb-19,R1014,12,15,SP1917
13212,03-Feb-19,R1003,12,20,SP1917
13213,03-Feb-19,R1019,12,24,SP3979
13214,03-Feb-19,R1010,12,20,SP3979
13215,03-Feb-19,R1017,11,2,SP3979
13216,04-Feb-19,R1001,12,20,SP1307
13217,05-Feb-19,R1016,12,12,SP1307
13218,05-Feb-19,R1001,10,6,SP1307
13219,05-Feb-19,R1005,10,10,SP1307
13220,05-Feb-19,R1020,12,5,SP1307
13221,06-Feb-19,R1017,10,21,SP3979
13222,06-Feb-19,R1005,10,6,SP3979
13223,06-Feb-19,R1015,10,18,SP3979
13224,06-Feb-19,R1004,10,15,SP3979
13225,06-Feb-19,R1001,11,15,SP3979
13226,09-Feb-19,R1004,10,4,SP1307
13227,10-Feb-19,R1019,10,15,SP3979
13228,10-Feb-19,R1005,10,12,SP3979
13229,10-Feb-19,R1005,12,30,SP3979
13230,11-Feb-19,R1005,10,20,SP3979
13231,11-Feb-19,R1004,10,60,SP3979
13232,12-Feb-19,R1006,10,40,SP3979
13233,12-Feb-19,R1005,12,40,SP3979
13234,12-Feb-19,R1010,12,15,SP3979
13235,12-Feb-19,R1014,10,30,SP3979
13236,13-Feb-19,R1006,10,20,SP3979
13237,13-Feb-19,R1003,12,15,SP3979
13238,16-Feb-19,R1006,12,20,SP1307
13239,16-Feb-19,R1006,12,30,SP1307
13240,16-Feb-19,R1003,10,20,SP1917
13241,16-Feb-19,R1005,12,10,SP1917
13242,17-Feb-19,R1016,10,12,SP3979
13243,17-Feb-19,R1006,11,28,SP3979
13244,17-Feb-19,R1010,11,40,SP3979
13245,18-Feb-19,R1014,12,30,SP1777
13246,18-Feb-19,R1012,12,40,SP1777
13247,18-Feb-19,R1020,12,15,SP1777
13248,19-Feb-19,R1006,12,30,SP1307
13249,19-Feb-19,R1006,10,10,SP1307
13250,19-Feb-19,R1006,10,2,SP1307
13251,20-Feb-19,R1010,10,30,SP1917
13252,20-Feb-19,R1014,11,25,SP1917
13253,20-Feb-19,R1010,12,25,SP1917
13254,23-Feb-19,R1010,12,10,SP1307
13255,23-Feb-19,R1017,11,10,SP1307
13256,23-Feb-19,R1005,11,5,SP1307
13257,24-Feb-19,R1019,12,10,SP1307
13258,24-Feb-19,R1003,12,3,SP1307
13259,25-Feb-19,R1006,10,5,SP1777
13260,25-Feb-19,R1006,10,1,SP1777
13261,26-Feb-19,R1006,10,2,SP1600
13262,26-Feb-19,R1006,10,20,SP1600
13263,26-Feb-19,R1001,12,30,SP1600
13264,26-Feb-19,R1007,12,20,SP1600
13265,26-Feb-19,R1001,10,3,SP1600
13266,27-Feb-19,R1019,12,10,SP1917
13267,27-Feb-19,R1015,12,5,SP1917
13268,27-Feb-19,R1005,10,7,SP1307
13269,27-Feb-19,R1017,10,6,SP1307
13270,01-Mar-19,R1006,10,10,SP1307
13271,01-Mar-19,R1004,11,4,SP1307
13272,01-Mar-19,R1014,10,24,SP1307
13273,01-Mar-19,R1015,11,20,SP1307
13274,02-Mar-19,R1009,12,12,SP1307
13275,03-Mar-19,R1011,12,25,SP1307
13276,03-Mar-19,R1005,12,30,SP1307
13277,03-Mar-19,R1005,10,40,SP1307
13278,04-Mar-19,R1019,10,30,SP3979
13279,04-Mar-19,R1010,10,14,SP3979
13280,05-Mar-19,R1012,12,70,SP1307
13281,05-Mar-19,R1019,12,10,SP1307
13282,08-Mar-19,R1005,10,20,SP3979
13283,09-Mar-19,R1007,12,20,SP1917
13284,09-Mar-19,R1006,10,6,SP1917
13285,10-Mar-19,R1006,11,8,SP1777
13286,10-Mar-19,R1010,11,14,SP1777
13287,10-Mar-19,R1002,10,30,SP1777
13288,11-Mar-19,R1009,10,30,SP3979
13289,11-Mar-19,R1020,10,10,SP1600
13290,12-Mar-19,R1005,10,20,SP1777
13291,15-Mar-19,R1014,12,4,SP3979
13292,15-Mar-19,R1010,12,5,SP3979
13293,15-Mar-19,R1019,10,4,SP3979
13294,16-Mar-19,R1006,12,30,SP1600
13295,16-Mar-19,R1010,12,80,SP1600
13296,16-Mar-19,R1020,10,40,SP1600
13297,16-Mar-19,R1009,12,21,SP1600
13298,16-Mar-19,R1019,10,70,SP1600
13299,17-Mar-19,R1020,11,9,SP1307
13300,17-Mar-19,R1006,12,6,SP1307
13301,17-Mar-19,R1020,10,40,SP1307
13302,17-Mar-19,R1019,10,4,SP1307
13303,17-Mar-19,R1019,12,12,SP1307
13304,18-Mar-19,R1019,10,16,SP3979
13305,18-Mar-19,R1009,12,24,SP3979
13306,18-Mar-19,R1005,10,50,SP3979
13307,19-Mar-19,R1007,10,50,SP1307
13308,19-Mar-19,R1004,10,25,SP1307
13309,19-Mar-19,R1020,12,35,SP1307
13310,19-Mar-19,R1005,12,30,SP1307
13311,22-Mar-19,R1010,10,9,SP3979
13312,22-Mar-19,R1018,12,40,SP3979
13313,22-Mar-19,R1006,12,10,SP3979
13314,23-Mar-19,R1006,10,12,SP3979
13315,23-Mar-19,R1003,10,20,SP3979
13316,23-Mar-19,R1014,12,8,SP3979
13317,23-Mar-19,R1010,12,10,SP3979
13318,24-Mar-19,R1010,12,50,SP1600
13319,24-Mar-19,R1002,10,25,SP1600
13320,24-Mar-19,R1012,11,15,SP1600
13321,25-Mar-19,R1006,12,16,SP1600
13322,25-Mar-19,R1018,10,10,SP1600
13323,25-Mar-19,R1014,12,40,SP1600
13324,26-Mar-19,R1004,10,40,SP3979
13325,26-Mar-19,R1007,11,10,SP3979
13326,26-Mar-19,R1004,12,10,SP3979
13327,29-Mar-19,R1010,10,8,SP1917
13328,29-Mar-19,R1014,12,10,SP1917
13329,30-Mar-19,R1020,10,6,SP1777
13330,30-Mar-19,R1010,10,25,SP1777
13331,30-Mar-19,R1003,10,7,SP1777
13332,30-Mar-19,R1017,11,48,SP1777
13333,31-Mar-19,R1006,12,18,SP1777
13334,01-Apr-19,R1005,10,40,SP3979
13335,01-Apr-19,R1020,12,24,SP3979
13336,01-Apr-19,R1002,12,20,SP3979
13337,01-Apr-19,R1005,12,28,SP3979
13338,01-Apr-19,R1006,10,25,SP3979
13339,02-Apr-19,R1001,12,15,SP3979
13340,02-Apr-19,R1020,11,20,SP3979
13341,05-Apr-19,R1007,11,70,SP1307
13342,05-Apr-19,R1019,12,28,SP1307
13343,05-Apr-19,R1010,12,10,SP1307
13344,06-Apr-19,R1014,12,20,SP1307
13345,06-Apr-19,R1018,10,40,SP1307
13346,06-Apr-19,R1009,12,12,SP1307
13347,06-Apr-19,R1003,10,9,SP1777
13348,06-Apr-19,R1010,10,8,SP1777
13349,07-Apr-19,R1020,11,40,SP3979
13350,07-Apr-19,R1006,10,24,SP3979
13351,07-Apr-19,R1007,12,40,SP3979
13352,07-Apr-19,R1014,10,56,SP3979
13353,08-Apr-19,R1009,10,15,SP3979
13354,08-Apr-19,R1020,12,4,SP3979
13355,08-Apr-19,R1014,10,50,SP3979
13356,09-Apr-19,R1019,12,35,SP3979
13357,09-Apr-19,R1014,12,70,SP3979
13358,12-Apr-19,R1010,12,70,SP1307
13359,12-Apr-19,R1014,12,80,SP1307
13360,12-Apr-19,R1007,10,9,SP1307
13361,13-Apr-19,R1015,11,36,SP1600
13362,13-Apr-19,R1010,10,20,SP1600
13363,14-Apr-19,R1020,12,10,SP3979
13364,14-Apr-19,R1005,10,6,SP3979
13365,14-Apr-19,R1010,12,4,SP3979
13366,14-Apr-19,R1006,10,50,SP3979
13367,15-Apr-19,R1019,10,15,SP3979
13368,15-Apr-19,R1016,10,25,SP3979
13369,16-Apr-19,R1005,11,24,SP1777
13370,19-Apr-19,R1013,12,15,SP3979
13371,19-Apr-19,R1003,10,18,SP3979
13372,19-Apr-19,R1006,10,20,SP1307
13373,19-Apr-19,R1020,12,77,SP1307
13374,19-Apr-19,R1017,12,10,SP1307
13375,19-Apr-19,R1017,12,13,SP1307
13376,20-Apr-19,R1010,11,20,SP1600
13377,20-Apr-19,R1006,10,10,SP1600
13378,21-Apr-19,R1009,10,50,SP1777
13379,21-Apr-19,R1004,10,12,SP1777
13380,22-Apr-19,R1010,11,4,SP1917
13381,22-Apr-19,R1007,10,12,SP1917
13382,23-Apr-19,R1005,10,25,SP3979
13383,23-Apr-19,R1003,10,25,SP3979
13384,26-Apr-19,R1001,10,30,SP3979
13385,26-Apr-19,R1011,10,20,SP3979
13386,26-Apr-19,R1005,11,12,SP3979
13387,27-Apr-19,R1006,10,8,SP1307
13388,27-Apr-19,R1020,12,16,SP1307
13389,27-Apr-19,R1018,12,30,SP1307
13390,28-Apr-19,R1019,12,20,SP3979
13391,28-Apr-19,R1014,10,10,SP3979
13392,28-Apr-19,R1014,10,10,SP3979
13393,29-Apr-19,R1019,12,56,SP3979
13394,29-Apr-19,R1015,10,80,SP3979
13395,29-Apr-19,R1003,10,70,SP3979
13396,30-Apr-19,R1004,12,35,SP3979
13397,30-Apr-19,R1019,10,10,SP3979
13398,30-Apr-19,R1003,11,30,SP3979
13399,30-Apr-19,R1017,11,35,SP3979
13400,30-Apr-19,R1016,11,28,SP3979
13401,30-Apr-19,R1019,10,55,SP1307
13402,30-Apr-19,R1017,10,54,SP1307
13403,03-May-19,R1018,11,24,SP1600
13404,03-May-19,R1019,11,20,SP1600
13405,03-May-19,R1005,12,50,SP1600
13406,04-May-19,R1006,10,20,SP3979
13407,04-May-19,R1002,10,12,SP3979
13408,04-May-19,R1014,10,12,SP3979
13409,04-May-19,R1003,10,30,SP1307
13410,04-May-19,R1020,10,5,SP1307
13411,05-May-19,R1020,10,24,SP1600
13412,06-May-19,R1019,12,5,SP1917
13413,06-May-19,R1005,12,5,SP1917
13414,06-May-19,R1002,12,7,SP1777
13415,06-May-19,R1006,12,15,SP1777
13416,06-May-19,R1006,10,36,SP1777
13417,06-May-19,R1006,11,18,SP1777
13418,07-May-19,R1005,10,35,SP1307
13419,07-May-19,R1014,11,13,SP1307
13420,07-May-19,R1014,10,25,SP1307
13421,07-May-19,R1010,12,5,SP1307
13422,10-May-19,R1010,10,18,SP1917
13423,10-May-19,R1006,11,20,SP1917
13424,11-May-19,R1009,11,20,SP3979
13425,11-May-19,R1005,10,15,SP3979
13426,11-May-19,R1002,10,30,SP3979
13427,11-May-19,R1016,12,6,SP1307
13428,12-May-19,R1006,10,40,SP3979
13429,12-May-19,R1014,10,42,SP3979
13430,12-May-19,R1010,10,70,SP3979
13431,12-May-19,R1010,12,12,SP3979
13432,13-May-19,R1006,10,50,SP3979
13433,13-May-19,R1005,12,80,SP3979
13434,13-May-19,R1004,12,15,SP1307
13435,13-May-19,R1006,10,30,SP1307
13436,14-May-19,R1019,11,10,SP1600
13437,14-May-19,R1008,11,15,SP1600
13438,17-May-19,R1019,10,42,SP1307
13439,17-May-19,R1004,10,20,SP1307
13440,17-May-19,R1017,11,20,SP1307
13441,18-May-19,R1020,10,6,SP3979
13442,19-May-19,R1006,12,8,SP1307
13443,19-May-19,R1018,12,20,SP1307
13444,19-May-19,R1004,12,16,SP1307
13445,20-May-19,R1019,12,18,SP1917
13446,20-May-19,R1019,10,6,SP1917
13447,20-May-19,R1014,11,20,SP1917
13448,20-May-19,R1006,10,30,SP1917
13449,20-May-19,R1006,11,14,SP1600
13450,21-May-19,R1019,10,60,SP3979
13451,21-May-19,R1002,11,14,SP3979
13452,21-May-19,R1020,12,32,SP3979
13453,21-May-19,R1016,11,50,SP3979
13454,21-May-19,R1014,12,9,SP3979
13455,24-May-19,R1009,12,15,SP1917
13456,24-May-19,R1018,10,20,SP1917
13457,24-May-19,R1014,12,20,SP1917
13458,24-May-19,R1006,10,15,SP1600
13459,24-May-19,R1010,12,28,SP1600
13460,25-May-19,R1003,12,8,SP1307
13461,25-May-19,R1012,11,10,SP1307
13462,25-May-19,R1001,10,20,SP1307
13463,26-May-19,R1012,10,10,SP1600
13464,26-May-19,R1006,10,15,SP1600
13465,26-May-19,R1005,10,15,SP1307
13466,26-May-19,R1003,11,6,SP1307
13467,26-May-19,R1004,10,15,SP1307
13468,26-May-19,R1002,10,12,SP1307
13469,27-May-19,R1005,10,20,SP1307
13470,27-May-19,R1016,12,15,SP1307
13471,27-May-19,R1014,11,40,SP1307
13472,28-May-19,R1006,12,20,SP3979
13473,28-May-19,R1006,10,30,SP3979
13474,28-May-19,R1005,12,16,SP3979
13475,28-May-19,R1016,11,15,SP3979
13476,31-May-19,R1003,10,24,SP3979
13477,31-May-19,R1010,10,40,SP3979
13478,31-May-19,R1019,12,45,SP3979
13479,31-May-19,R1006,10,60,SP3979
13480,31-May-19,R1015,12,18,SP1600
13481,01-Jun-19,R1010,10,50,SP1307
13482,02-Jun-19,R1006,10,32,SP1307
13483,02-Jun-19,R1006,12,7,SP1307
13484,02-Jun-19,R1006,12,70,SP1307
13485,02-Jun-19,R1014,11,42,SP1307
13486,02-Jun-19,R1010,10,25,SP1307
13487,02-Jun-19,R1014,12,10,SP1307
13488,02-Jun-19,R1019,12,10,SP1307
13489,03-Jun-19,R1002,11,70,SP3979
13490,03-Jun-19,R1003,12,28,SP3979
13491,03-Jun-19,R1019,10,8,SP3979
13492,04-Jun-19,R1006,10,40,SP1307
13493,04-Jun-19,R1010,10,21,SP1307
13494,04-Jun-19,R1010,10,60,SP1307
13495,04-Jun-19,R1005,12,10,SP3979
13496,04-Jun-19,R1006,11,18,SP3979
13497,07-Jun-19,R1020,10,30,SP1307
13498,07-Jun-19,R1003,11,120,SP1307
13499,08-Jun-19,R1005,12,60,SP1917
13500,08-Jun-19,R1006,10,35,SP1917
13501,08-Jun-19,R1003,12,14,SP1917
13502,08-Jun-19,R1002,10,30,SP1917
13503,09-Jun-19,R1011,12,30,SP1307
13504,09-Jun-19,R1006,10,35,SP1307
13505,09-Jun-19,R1005,11,21,SP1307
13506,09-Jun-19,R1006,12,18,SP1307
13507,09-Jun-19,R1006,10,70,SP1307
13508,09-Jun-19,R1006,10,60,SP1307
13509,09-Jun-19,R1010,12,20,SP1307
13510,10-Jun-19,R1003,10,60,SP1917
13511,10-Jun-19,R1006,12,65,SP1917
13512,11-Jun-19,R1010,12,21,SP3979
13513,11-Jun-19,R1017,12,70,SP3979
13514,11-Jun-19,R1002,10,40,SP1307
13515,11-Jun-19,R1006,12,30,SP1307
13516,11-Jun-19,R1018,12,30,SP1307
13517,14-Jun-19,R1010,12,50,SP1307
13518,15-Jun-19,R1005,12,5,SP1777
13519,15-Jun-19,R1018,12,30,SP1777
13520,15-Jun-19,R1006,10,10,SP1777
13521,15-Jun-19,R1019,12,2,SP1777
13522,15-Jun-19,R1006,11,42,SP1777
13523,15-Jun-19,R1004,10,15,SP1307
13524,15-Jun-19,R1002,10,15,SP1307
13525,15-Jun-19,R1004,10,30,SP1307
13526,16-Jun-19,R1019,12,10,SP1917
13527,16-Jun-19,R1002,11,6,SP1917
13528,16-Jun-19,R1017,12,35,SP1917
13529,17-Jun-19,R1014,12,12,SP1600
13530,17-Jun-19,R1006,11,12,SP1600
13531,18-Jun-19,R1007,10,16,SP1600
13532,18-Jun-19,R1019,10,49,SP1600
13533,18-Jun-19,R1014,12,40,SP1600
13534,18-Jun-19,R1001,12,25,SP1600
13535,18-Jun-19,R1006,10,9,SP1600
13536,21-Jun-19,R1016,11,20,SP1917
13537,22-Jun-19,R1017,12,40,SP1600
13538,22-Jun-19,R1005,10,24,SP1600
13539,22-Jun-19,R1014,10,14,SP1600
13540,22-Jun-19,R1020,10,50,SP1307
13541,22-Jun-19,R1006,12,18,SP1307
13542,23-Jun-19,R1006,11,2,SP1600
13543,23-Jun-19,R1014,10,20,SP1600
13544,24-Jun-19,R1020,11,10,SP1917
13545,24-Jun-19,R1006,12,20,SP1917
13546,24-Jun-19,R1010,10,20,SP1917
13547,24-Jun-19,R1020,12,36,SP3979
13548,24-Jun-19,R1006,12,35,SP3979
13549,24-Jun-19,R1002,10,50,SP3979
13550,24-Jun-19,R1019,12,2,SP3979
13551,25-Jun-19,R1003,12,16,SP3979
13552,25-Jun-19,R1014,10,60,SP3979
13553,25-Jun-19,R1006,11,15,SP3979
13554,25-Jun-19,R1005,12,55,SP3979
13555,28-Jun-19,R1009,10,60,SP3979
13556,28-Jun-19,R1015,10,20,SP3979
13557,29-Jun-19,R1006,11,20,SP1600
13558,29-Jun-19,R1012,10,8,SP1600
13559,29-Jun-19,R1006,12,2,SP1600
13560,29-Jun-19,R1010,12,20,SP1600
13561,29-Jun-19,R1007,11,15,SP1917
13562,29-Jun-19,R1003,12,10,SP1917
13563,29-Jun-19,R1005,12,30,SP1917
13564,29-Jun-19,R1020,12,4,SP1917
13565,30-Jun-19,R1014,12,2,SP1307
13566,01-Jul-19,R1010,10,14,SP3979
13567,01-Jul-19,R1006,10,20,SP3979
13568,01-Jul-19,R1005,10,49,SP1777
13569,01-Jul-19,R1004,10,60,SP1777
13570,01-Jul-19,R1019,12,30,SP1777
13571,02-Jul-19,R1017,11,10,SP3979
13572,02-Jul-19,R1020,10,20,SP3979
13573,05-Jul-19,R1020,10,5,SP3979
13574,05-Jul-19,R1006,10,7,SP3979
13575,05-Jul-19,R1006,11,35,SP3979
13576,06-Jul-19,R1005,12,20,SP1777
13577,07-Jul-19,R1010,12,40,SP1600
13578,07-Jul-19,R1010,12,35,SP1600
13579,08-Jul-19,R1010,12,50,SP3979
13580,08-Jul-19,R1005,10,70,SP3979
13581,08-Jul-19,R1014,11,45,SP3979
13582,08-Jul-19,R1005,10,30,SP3979
13583,08-Jul-19,R1006,11,50,SP3979
13584,08-Jul-19,R1020,12,50,SP3979
13585,08-Jul-19,R1010,12,30,SP3979
13586,09-Jul-19,R1010,12,10,SP1600
13587,09-Jul-19,R1005,11,40,SP1600
13588,12-Jul-19,R1005,10,28,SP1600
13589,12-Jul-19,R1014,10,6,SP1600
13590,12-Jul-19,R1005,10,18,SP1600
13591,13-Jul-19,R1019,10,10,SP1917
13592,13-Jul-19,R1019,10,12,SP1917
13593,13-Jul-19,R1006,10,10,SP1917
13594,14-Jul-19,R1003,10,30,SP1600
13595,14-Jul-19,R1020,12,5,SP1600
13596,14-Jul-19,R1010,10,24,SP1600
13597,14-Jul-19,R1014,10,40,SP1600
13598,14-Jul-19,R1015,11,15,SP1917
13599,15-Jul-19,R1003,10,15,SP1600
13600,15-Jul-19,R1010,10,20,SP1600
13601,15-Jul-19,R1010,12,15,SP1600
13602,16-Jul-19,R1005,10,15,SP3979
13603,16-Jul-19,R1019,11,30,SP3979
13604,16-Jul-19,R1005,10,6,SP3979
13605,16-Jul-19,R1020,12,16,SP3979
13606,19-Jul-19,R1020,12,90,SP3979
13607,19-Jul-19,R1005,10,45,SP3979
13608,19-Jul-19,R1006,12,49,SP3979
13609,19-Jul-19,R1010,11,24,SP3979
13610,19-Jul-19,R1012,12,50,SP1600
13611,20-Jul-19,R1006,12,60,SP1600
13612,20-Jul-19,R1005,10,30,SP1600
13613,20-Jul-19,R1010,11,80,SP1600
13614,21-Jul-19,R1010,11,12,SP1917
13615,21-Jul-19,R1006,10,6,SP1917
13616,21-Jul-19,R1014,10,8,SP1600
13617,21-Jul-19,R1006,11,10,SP1600
13618,21-Jul-19,R1002,12,30,SP1600
13619,21-Jul-19,R1006,12,15,SP1600
13620,22-Jul-19,R1002,11,15,SP1600
13621,22-Jul-19,R1005,10,6,SP1600
13622,23-Jul-19,R1010,10,20,SP3979
13623,23-Jul-19,R1010,12,12,SP3979
13624,23-Jul-19,R1001,10,15,SP3979
13625,23-Jul-19,R1009,10,3,SP3979
13626,23-Jul-19,R1020,10,2,SP3979
13627,23-Jul-19,R1007,12,40,SP3979
13628,23-Jul-19,R1004,12,35,SP3979
13629,26-Jul-19,R1012,12,6,SP3979
13630,26-Jul-19,R1005,12,20,SP3979
13631,27-Jul-19,R1005,10,20,SP1600
13632,27-Jul-19,R1009,12,14,SP1600
13633,27-Jul-19,R1006,12,35,SP1600
13634,28-Jul-19,R1005,12,20,SP1917
13635,28-Jul-19,R1005,11,6,SP1917
13636,28-Jul-19,R1013,11,120,SP3979
13637,28-Jul-19,R1014,10,35,SP3979
13638,28-Jul-19,R1006,12,28,SP3979
13639,28-Jul-19,R1020,12,55,SP3979
13640,29-Jul-19,R1006,11,15,SP1917
13641,29-Jul-19,R1015,12,100,SP1917
13642,30-Jul-19,R1012,10,25,SP1307
13643,30-Jul-19,R1020,12,15,SP1307
13644,30-Jul-19,R1007,12,20,SP3979
13645,30-Jul-19,R1006,10,20,SP3979
13646,30-Jul-19,R1006,12,10,SP3979
13647,02-Aug-19,R1016,10,30,SP1917
13648,02-Aug-19,R1018,10,20,SP1917
13649,02-Aug-19,R1004,12,25,SP1917
13650,02-Aug-19,R1005,11,50,SP1917
13651,03-Aug-19,R1005,12,21,SP1917
13652,03-Aug-19,R1019,12,40,SP1917
13653,03-Aug-19,R1004,10,36,SP1307
13654,04-Aug-19,R1005,10,15,SP1777
13655,04-Aug-19,R1009,10,20,SP1777
13656,04-Aug-19,R1016,12,30,SP1777
13657,04-Aug-19,R1006,10,50,SP1777
13658,04-Aug-19,R1020,11,30,SP1777
13659,05-Aug-19,R1019,11,16,SP3979
13660,05-Aug-19,R1009,12,20,SP3979
13661,05-Aug-19,R1002,10,40,SP3979
13662,06-Aug-19,R1006,12,21,SP1917
13663,06-Aug-19,R1010,10,4,SP1917
13664,06-Aug-19,R1005,12,40,SP1307
13665,06-Aug-19,R1003,12,28,SP1307
13666,06-Aug-19,R1018,11,60,SP1307
13667,09-Aug-19,R1020,12,1,SP1307
13668,09-Aug-19,R1010,10,21,SP1307
13669,10-Aug-19,R1003,10,50,SP3979
13670,10-Aug-19,R1004,12,21,SP3979
13671,10-Aug-19,R1011,12,16,SP3979
13672,10-Aug-19,R1004,10,30,SP3979
13673,10-Aug-19,R1007,10,20,SP3979
13674,10-Aug-19,R1017,10,3,SP3979
13675,11-Aug-19,R1014,10,25,SP1307
13676,11-Aug-19,R1010,12,30,SP1307
13677,11-Aug-19,R1009,12,25,SP1307
13678,11-Aug-19,R1010,12,20,SP1307
13679,11-Aug-19,R1009,11,18,SP1307
13680,12-Aug-19,R1006,12,5,SP3979
13681,12-Aug-19,R1005,10,10,SP3979
13682,12-Aug-19,R1010,12,12,SP1917
13683,12-Aug-19,R1005,10,28,SP1917
13684,13-Aug-19,R1011,10,15,SP1600
